,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[76],0.487,0.396,0.0,1.214,3835.0,8114.0,1.0
U[77],0.549,0.428,0.0,1.33,2421.0,7309.0,1.0
U[78],1.475,1.081,0.0,3.432,430.0,1700.0,1.01
U[79],0.902,0.672,0.0,2.122,876.0,3093.0,1.01
U[80],1.096,0.806,0.001,2.563,556.0,2426.0,1.01
U[81],0.754,0.566,0.0,1.789,1077.0,4469.0,1.0
U[82],1.583,1.151,0.003,3.675,416.0,1731.0,1.01
U[83],0.848,0.628,0.0,1.999,898.0,3261.0,1.0
U[84],0.691,0.533,0.0,1.665,1387.0,5126.0,1.0
U[85],0.994,0.732,0.0,2.328,702.0,2180.0,1.01
U[86],0.933,0.687,0.0,2.162,840.0,3104.0,1.01
U[87],0.672,0.518,0.0,1.616,1511.0,4649.0,1.0
U[88],1.32,0.959,0.0,3.06,468.0,1969.0,1.01
U[89],0.413,0.344,0.0,1.041,5674.0,8895.0,1.0
U[90],0.684,0.525,0.0,1.636,1417.0,4369.0,1.0
U[91],0.502,0.403,0.0,1.235,4093.0,7912.0,1.0
U[92],0.756,0.571,0.0,1.78,1083.0,4105.0,1.0
U[93],0.575,0.45,0.0,1.388,2197.0,6911.0,1.0
U[94],0.755,0.571,0.0,1.785,1128.0,4000.0,1.0
U[95],0.453,0.371,0.0,1.127,4407.0,8708.0,1.0
U[96],0.67,0.51,0.0,1.601,1413.0,5297.0,1.0
U[97],0.334,0.291,0.0,0.864,8803.0,8668.0,1.0
U[98],0.356,0.302,0.0,0.908,6875.0,7691.0,1.0
U[99],0.71,0.542,0.0,1.703,1124.0,4301.0,1.0
U[100],0.686,0.522,0.0,1.634,1473.0,4489.0,1.0
U[101],0.674,0.52,0.0,1.62,1647.0,5631.0,1.0
U[102],0.855,0.641,0.0,2.023,841.0,2917.0,1.01
U[103],0.657,0.51,0.0,1.593,1725.0,5101.0,1.0
U[104],0.744,0.563,0.0,1.78,1226.0,4807.0,1.0
U[105],0.856,0.631,0.0,2.001,846.0,3249.0,1.01
U[106],1.108,0.808,0.0,2.576,562.0,2152.0,1.01
U[107],0.527,0.415,0.0,1.288,2491.0,7677.0,1.0
U[108],1.036,0.759,0.001,2.418,646.0,2225.0,1.01
U[109],0.767,0.576,0.0,1.823,1154.0,4284.0,1.0
U[110],0.923,0.69,0.0,2.199,749.0,3186.0,1.01
U[111],0.434,0.353,0.0,1.071,5301.0,7805.0,1.0
U[112],1.276,0.935,0.0,2.978,468.0,1801.0,1.01
U[113],0.546,0.431,0.0,1.335,2149.0,6914.0,1.0
U[114],0.92,0.677,0.0,2.143,756.0,2372.0,1.01
U[115],0.467,0.376,0.0,1.153,3851.0,8844.0,1.0
U[116],0.556,0.441,0.0,1.363,2515.0,6943.0,1.0
