,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[69],0.489,0.387,0.0,1.188,7303.0,9454.0,1.0
U[70],0.951,0.617,0.001,2.016,1004.0,4556.0,1.0
U[71],0.821,0.558,0.0,1.789,1288.0,6121.0,1.0
U[72],1.094,0.688,0.0,2.253,792.0,4146.0,1.0
U[73],0.538,0.411,0.0,1.279,4523.0,8433.0,1.0
U[74],0.889,0.588,0.0,1.902,995.0,5005.0,1.0
U[75],1.183,0.72,0.0,2.382,730.0,3055.0,1.0
U[76],1.013,0.644,0.0,2.102,836.0,4785.0,1.0
U[77],1.266,0.75,0.003,2.501,639.0,2863.0,1.0
U[78],0.79,0.539,0.0,1.729,1320.0,5345.0,1.0
U[79],0.484,0.384,0.0,1.176,7463.0,7809.0,1.0
U[80],0.951,0.619,0.0,2.007,896.0,3222.0,1.0
U[81],1.318,0.778,0.003,2.588,606.0,3118.0,1.0
U[82],1.488,0.848,0.009,2.856,554.0,2488.0,1.0
U[83],0.476,0.375,0.0,1.159,6647.0,7820.0,1.0
U[84],0.522,0.403,0.0,1.248,4897.0,7401.0,1.0
U[85],1.689,0.932,0.05,3.218,501.0,2033.0,1.01
U[86],1.24,0.738,0.001,2.462,654.0,3266.0,1.0
U[87],1.165,0.711,0.002,2.352,657.0,2682.0,1.01
U[88],1.042,0.673,0.0,2.182,847.0,4074.0,1.0
U[89],0.526,0.407,0.0,1.27,4354.0,7845.0,1.0
U[90],0.88,0.586,0.001,1.896,993.0,5240.0,1.0
U[91],0.456,0.368,0.0,1.126,8694.0,8175.0,1.0
U[92],0.734,0.508,0.0,1.629,1612.0,6834.0,1.0
U[93],0.629,0.462,0.0,1.456,1992.0,7005.0,1.0
U[94],1.106,0.699,0.0,2.287,767.0,4057.0,1.0
U[95],2.127,1.1,0.14,3.929,452.0,1839.0,1.01
U[96],1.432,0.823,0.0,2.764,543.0,2190.0,1.0
U[97],0.452,0.364,0.0,1.111,7274.0,7952.0,1.0
U[98],0.444,0.357,0.0,1.096,9718.0,8679.0,1.0
U[99],0.635,0.46,0.0,1.446,2549.0,6374.0,1.0
