,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[197],1.003,0.633,0.0,2.08,947.0,3866.0,1.0
U[198],0.525,0.402,0.0,1.248,4391.0,8521.0,1.0
U[199],1.35,0.751,0.001,2.588,620.0,1713.0,1.0
U[200],0.597,0.45,0.0,1.406,3490.0,8732.0,1.0
U[201],0.679,0.491,0.0,1.552,2842.0,9243.0,1.0
U[202],1.591,0.829,0.012,2.943,496.0,1308.0,1.0
U[203],0.797,0.541,0.001,1.75,1672.0,6546.0,1.0
U[204],0.519,0.409,0.0,1.261,5785.0,10532.0,1.0
U[205],0.684,0.489,0.0,1.55,2430.0,8401.0,1.0
U[206],0.677,0.487,0.0,1.539,2265.0,8723.0,1.0
U[207],0.488,0.388,0.0,1.187,6846.0,9888.0,1.0
U[208],0.459,0.374,0.0,1.14,9112.0,10400.0,1.0
U[209],0.732,0.511,0.0,1.63,1772.0,9187.0,1.0
U[210],0.871,0.574,0.0,1.88,1208.0,6834.0,1.0
U[211],0.467,0.375,0.0,1.149,7265.0,9829.0,1.0
U[212],0.797,0.539,0.0,1.737,1414.0,6948.0,1.0
U[213],0.388,0.326,0.0,0.983,13714.0,10712.0,1.0
U[214],0.824,0.554,0.0,1.794,1475.0,5534.0,1.0
U[215],0.679,0.496,0.0,1.563,2845.0,8191.0,1.0
U[216],0.838,0.567,0.001,1.832,1426.0,8295.0,1.0
U[217],0.64,0.469,0.0,1.476,2798.0,7277.0,1.0
U[218],1.759,0.869,0.075,3.2,453.0,1031.0,1.01
U[219],0.748,0.526,0.0,1.673,1725.0,5957.0,1.0
U[220],0.571,0.432,0.0,1.356,4425.0,9828.0,1.0
U[221],0.8,0.551,0.0,1.761,1678.0,7943.0,1.0
U[222],0.78,0.54,0.0,1.731,1666.0,7348.0,1.0
U[223],0.484,0.386,0.0,1.188,7620.0,9634.0,1.0
U[224],0.72,0.511,0.0,1.631,2130.0,9045.0,1.0
U[225],0.746,0.523,0.0,1.659,1912.0,7160.0,1.0
U[226],0.772,0.535,0.0,1.706,1860.0,8230.0,1.0
U[227],1.162,0.689,0.0,2.323,729.0,1975.0,1.0
U[228],1.166,0.696,0.0,2.332,773.0,3781.0,1.0
U[229],0.458,0.367,0.0,1.131,8553.0,10353.0,1.0
U[230],0.701,0.502,0.0,1.59,2099.0,8771.0,1.0
U[231],1.488,0.799,0.023,2.793,536.0,1835.0,1.0
U[232],0.596,0.445,0.0,1.395,4022.0,10023.0,1.0
U[233],0.593,0.446,0.0,1.405,3362.0,9737.0,1.0
U[234],1.643,0.833,0.093,3.062,487.0,1039.0,1.01
U[235],0.812,0.55,0.0,1.777,1432.0,8064.0,1.0
U[236],0.542,0.41,0.0,1.285,4360.0,10963.0,1.0
U[237],0.323,0.278,0.0,0.833,15939.0,10100.0,1.0
U[238],0.538,0.416,0.0,1.296,6360.0,8406.0,1.0
