,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[195],0.524,0.433,0.0,1.315,3849.0,7876.0,1.0
U[196],0.651,0.526,0.0,1.623,2431.0,5761.0,1.0
U[197],0.879,0.668,0.0,2.087,1410.0,3908.0,1.0
U[198],0.404,0.347,0.0,1.034,7792.0,10876.0,1.0
U[199],0.741,0.586,0.0,1.803,1971.0,4276.0,1.0
U[200],0.483,0.402,0.0,1.218,4694.0,9233.0,1.0
U[201],0.62,0.498,0.0,1.525,2675.0,7136.0,1.0
U[202],0.842,0.661,0.0,2.046,1586.0,4223.0,1.0
U[203],0.603,0.489,0.0,1.491,3255.0,6794.0,1.0
U[204],0.481,0.402,0.0,1.207,4593.0,9970.0,1.0
U[205],0.459,0.39,0.0,1.155,5389.0,9885.0,1.0
U[206],0.514,0.423,0.0,1.28,3986.0,9008.0,1.0
U[207],0.432,0.369,0.0,1.091,5873.0,9101.0,1.0
U[208],0.435,0.368,0.0,1.109,5941.0,11341.0,1.0
U[209],0.468,0.389,0.0,1.175,5061.0,10915.0,1.0
U[210],0.597,0.484,0.0,1.473,2932.0,6382.0,1.0
U[211],0.499,0.418,0.0,1.258,4276.0,9627.0,1.0
U[212],0.582,0.471,0.0,1.441,3305.0,6429.0,1.0
U[213],0.409,0.35,0.0,1.045,5974.0,10528.0,1.0
U[214],0.587,0.476,0.0,1.457,3043.0,6772.0,1.0
U[215],0.493,0.414,0.0,1.257,4411.0,9504.0,1.0
U[216],0.571,0.465,0.0,1.42,3176.0,7463.0,1.0
U[217],0.659,0.524,0.0,1.613,2487.0,5804.0,1.0
U[218],0.855,0.657,0.0,2.052,1594.0,3709.0,1.0
U[219],0.654,0.53,0.0,1.607,2682.0,6052.0,1.0
U[220],0.399,0.341,0.0,1.021,6381.0,9686.0,1.0
U[221],0.818,0.639,0.0,1.984,1706.0,3759.0,1.0
U[222],0.722,0.567,0.0,1.747,1960.0,4719.0,1.0
U[223],0.399,0.346,0.0,1.043,7625.0,10705.0,1.0
U[224],0.634,0.513,0.0,1.585,2668.0,5673.0,1.0
U[225],0.58,0.476,0.0,1.444,3063.0,6949.0,1.0
U[226],0.736,0.585,0.0,1.813,1862.0,4650.0,1.0
U[227],0.708,0.56,0.0,1.734,2085.0,4524.0,1.0
U[228],0.654,0.525,0.0,1.608,2186.0,5369.0,1.0
U[229],0.372,0.318,0.0,0.961,8409.0,12411.0,1.0
U[230],0.574,0.468,0.0,1.434,2994.0,7935.0,1.0
U[231],0.646,0.521,0.0,1.601,2647.0,4862.0,1.0
U[232],0.507,0.419,0.0,1.27,4499.0,8424.0,1.0
U[233],0.596,0.485,0.0,1.497,2653.0,5939.0,1.0
U[234],0.8,0.62,0.0,1.93,1786.0,4477.0,1.0
U[235],0.543,0.442,0.0,1.343,3621.0,7418.0,1.0
U[236],0.418,0.361,0.0,1.081,6141.0,9706.0,1.0
U[237],0.374,0.326,0.0,0.962,6693.0,10460.0,1.0
U[238],0.51,0.421,0.0,1.287,4418.0,8898.0,1.0
U[239],0.423,0.361,0.0,1.086,6947.0,11950.0,1.0
U[240],0.411,0.352,0.0,1.059,6570.0,11339.0,1.0
U[241],0.453,0.386,0.0,1.162,5401.0,10590.0,1.0
U[242],0.679,0.541,0.0,1.672,2514.0,5336.0,1.0
U[243],0.531,0.436,0.0,1.324,3614.0,6911.0,1.0
U[244],0.588,0.481,0.0,1.45,3229.0,6875.0,1.0
U[245],0.537,0.445,0.0,1.357,3852.0,7063.0,1.0
U[246],0.84,0.647,0.0,2.025,1591.0,4545.0,1.0
U[247],0.703,0.562,0.0,1.726,2006.0,5290.0,1.0
U[248],0.489,0.409,0.0,1.226,4119.0,8475.0,1.0
U[249],0.692,0.549,0.0,1.697,2131.0,6203.0,1.0
U[250],0.642,0.525,0.0,1.598,2615.0,6234.0,1.0
U[251],0.537,0.443,0.0,1.341,3622.0,7713.0,1.0
U[252],0.692,0.546,0.0,1.682,2052.0,5242.0,1.0
U[253],0.42,0.359,0.0,1.072,7035.0,11407.0,1.0
U[254],0.516,0.426,0.0,1.294,4209.0,9145.0,1.0
U[255],0.653,0.524,0.0,1.604,2590.0,6642.0,1.0
U[256],0.534,0.441,0.0,1.33,3926.0,8523.0,1.0
U[257],0.739,0.583,0.0,1.8,1842.0,5418.0,1.0
U[258],0.536,0.443,0.0,1.337,3397.0,7973.0,1.0
U[259],0.636,0.511,0.0,1.562,2616.0,5510.0,1.0
U[260],0.71,0.568,0.0,1.742,2037.0,4472.0,1.0
U[261],0.518,0.432,0.0,1.311,3683.0,7946.0,1.0
U[262],0.717,0.562,0.0,1.731,1870.0,4997.0,1.0
U[263],0.706,0.557,0.0,1.721,2134.0,5176.0,1.0
U[264],0.682,0.546,0.0,1.67,2101.0,5108.0,1.0
U[265],0.523,0.438,0.0,1.309,3654.0,6896.0,1.0
U[266],0.587,0.478,0.0,1.438,2661.0,6305.0,1.0
U[267],0.459,0.385,0.0,1.168,5077.0,8555.0,1.0
U[268],0.499,0.415,0.0,1.253,4016.0,8474.0,1.0
U[269],0.633,0.511,0.0,1.556,2649.0,5879.0,1.0
U[270],0.529,0.438,0.0,1.322,3733.0,8254.0,1.0
U[271],0.388,0.338,0.0,1.003,8218.0,11764.0,1.0
U[272],0.471,0.397,0.0,1.193,4771.0,9366.0,1.0
U[273],0.522,0.435,0.0,1.313,3741.0,8513.0,1.0
U[274],0.653,0.526,0.0,1.608,2530.0,5647.0,1.0
U[275],0.484,0.403,0.0,1.218,4327.0,9470.0,1.0
U[276],0.666,0.54,0.0,1.644,2287.0,5624.0,1.0
U[277],0.601,0.487,0.0,1.486,2948.0,6386.0,1.0
U[278],0.614,0.495,0.0,1.531,2452.0,5930.0,1.0
U[279],0.81,0.628,0.0,1.962,1784.0,4542.0,1.0
U[280],0.429,0.365,0.0,1.098,5945.0,10203.0,1.0
U[281],0.378,0.328,0.0,0.975,8997.0,12145.0,1.0
U[282],0.927,0.707,0.0,2.201,1343.0,3550.0,1.0
U[283],0.834,0.646,0.0,2.036,1528.0,4421.0,1.0
U[284],0.831,0.644,0.0,1.997,1558.0,4273.0,1.0
U[285],0.65,0.522,0.0,1.605,2310.0,6274.0,1.0
U[286],0.579,0.473,0.0,1.433,2834.0,6859.0,1.0
U[287],0.43,0.366,0.0,1.091,6285.0,11044.0,1.0
U[288],0.799,0.621,0.0,1.92,1720.0,4191.0,1.0
U[289],0.506,0.42,0.0,1.268,3767.0,8556.0,1.0
U[290],0.551,0.453,0.0,1.365,3322.0,7368.0,1.0
U[291],0.452,0.378,0.0,1.139,5287.0,10411.0,1.0
U[292],0.514,0.422,0.0,1.28,3784.0,8758.0,1.0
U[293],0.669,0.535,0.0,1.637,2285.0,5916.0,1.0
U[294],0.388,0.335,0.0,1.002,8920.0,12211.0,1.0
U[295],0.54,0.445,0.0,1.348,3186.0,7252.0,1.0
U[296],0.705,0.558,0.0,1.715,2035.0,4748.0,1.0
U[297],0.709,0.56,0.0,1.741,2064.0,4662.0,1.0
U[298],0.417,0.354,0.0,1.054,7244.0,10573.0,1.0
U[299],0.508,0.418,0.0,1.26,4430.0,8549.0,1.0
U[300],0.524,0.43,0.0,1.303,3977.0,7332.0,1.0
U[301],0.869,0.667,0.0,2.076,1549.0,4137.0,1.0
U[302],0.553,0.453,0.0,1.368,3435.0,8124.0,1.0
U[303],0.466,0.386,0.0,1.166,5502.0,9283.0,1.0
