,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[225],0.587,0.485,0.0,1.478,2722.0,5700.0,1.0
U[226],0.759,0.599,0.0,1.841,1530.0,3549.0,1.0
U[227],0.717,0.571,0.0,1.766,1844.0,4036.0,1.0
U[228],0.658,0.535,0.0,1.638,1898.0,4796.0,1.0
U[229],0.383,0.334,0.0,0.995,7832.0,11669.0,1.0
U[230],0.577,0.476,0.0,1.461,2969.0,6009.0,1.0
U[231],0.652,0.53,0.0,1.619,2222.0,4441.0,1.0
U[232],0.512,0.428,0.0,1.291,3611.0,8359.0,1.0
U[233],0.598,0.488,0.0,1.491,2392.0,5727.0,1.0
U[234],0.817,0.643,0.0,1.996,1413.0,3561.0,1.0
U[235],0.552,0.457,0.0,1.384,2582.0,6090.0,1.0
U[236],0.427,0.363,0.0,1.089,6582.0,9688.0,1.0
U[237],0.38,0.331,0.0,0.988,9514.0,10771.0,1.0
U[238],0.513,0.427,0.0,1.294,3533.0,7545.0,1.0
U[239],0.426,0.364,0.0,1.092,5874.0,9710.0,1.0
U[240],0.418,0.362,0.0,1.085,6842.0,10231.0,1.0
U[241],0.459,0.393,0.0,1.181,5251.0,9716.0,1.0
U[242],0.694,0.549,0.0,1.693,1696.0,4407.0,1.0
U[243],0.539,0.443,0.0,1.34,2929.0,6754.0,1.0
U[244],0.599,0.491,0.0,1.504,2382.0,5855.0,1.0
U[245],0.548,0.456,0.0,1.376,3041.0,6587.0,1.0
U[246],0.857,0.669,0.0,2.094,1266.0,3363.0,1.0
U[247],0.719,0.581,0.0,1.792,1801.0,4595.0,1.0
U[248],0.495,0.416,0.0,1.257,4214.0,7591.0,1.0
U[249],0.709,0.565,0.0,1.739,1783.0,4405.0,1.0
U[250],0.66,0.532,0.0,1.63,1906.0,3849.0,1.0
U[251],0.548,0.457,0.0,1.375,3409.0,7330.0,1.0
U[252],0.709,0.567,0.0,1.746,1657.0,4295.0,1.0
U[253],0.428,0.367,0.0,1.093,5862.0,8553.0,1.0
U[254],0.519,0.437,0.0,1.316,3756.0,7624.0,1.0
U[255],0.662,0.53,0.0,1.624,2088.0,4732.0,1.0
U[256],0.542,0.448,0.0,1.358,3286.0,5431.0,1.0
U[257],0.761,0.603,0.0,1.876,1633.0,4059.0,1.0
U[258],0.536,0.446,0.0,1.353,2970.0,7666.0,1.0
U[259],0.634,0.516,0.0,1.57,2033.0,4760.0,1.0
U[260],0.73,0.581,0.0,1.783,1659.0,4177.0,1.0
U[261],0.53,0.446,0.0,1.336,3482.0,5878.0,1.0
U[262],0.729,0.576,0.0,1.77,1764.0,4288.0,1.0
U[263],0.724,0.575,0.0,1.765,1570.0,4144.0,1.0
U[264],0.697,0.556,0.0,1.698,1734.0,4039.0,1.0
U[265],0.528,0.441,0.0,1.335,3603.0,6341.0,1.0
U[266],0.594,0.481,0.0,1.46,2219.0,5293.0,1.0
U[267],0.466,0.395,0.0,1.186,5076.0,9963.0,1.0
U[268],0.507,0.427,0.0,1.281,3387.0,6954.0,1.0
U[269],0.641,0.518,0.0,1.593,2085.0,5613.0,1.0
U[270],0.537,0.444,0.0,1.336,3068.0,5710.0,1.0
U[271],0.402,0.349,0.0,1.041,6344.0,10594.0,1.0
U[272],0.474,0.403,0.0,1.208,4616.0,8870.0,1.0
U[273],0.529,0.439,0.0,1.33,3221.0,7098.0,1.0
U[274],0.665,0.539,0.0,1.658,1878.0,5570.0,1.0
U[275],0.496,0.418,0.0,1.269,3811.0,8143.0,1.0
U[276],0.68,0.545,0.0,1.671,2088.0,4583.0,1.0
U[277],0.608,0.503,0.0,1.521,2204.0,5149.0,1.0
U[278],0.621,0.503,0.0,1.528,2299.0,5175.0,1.0
U[279],0.837,0.654,0.0,2.03,1295.0,3581.0,1.0
U[280],0.438,0.372,0.0,1.107,5152.0,10634.0,1.0
U[281],0.387,0.335,0.0,0.998,7724.0,11873.0,1.0
U[282],0.963,0.731,0.0,2.298,1024.0,2795.0,1.0
U[283],0.858,0.659,0.001,2.057,1295.0,3411.0,1.0
U[284],0.863,0.669,0.0,2.069,1282.0,2780.0,1.0
U[285],0.66,0.534,0.0,1.626,1948.0,4965.0,1.0
U[286],0.589,0.485,0.0,1.458,3032.0,5452.0,1.0
U[287],0.435,0.369,0.0,1.111,5704.0,9169.0,1.0
U[288],0.824,0.639,0.0,1.997,1364.0,3211.0,1.0
U[289],0.515,0.426,0.0,1.289,3285.0,7081.0,1.0
U[290],0.561,0.468,0.0,1.419,3090.0,6332.0,1.0
U[291],0.46,0.392,0.0,1.167,4826.0,8334.0,1.0
U[292],0.522,0.434,0.0,1.299,3342.0,7633.0,1.0
U[293],0.688,0.553,0.0,1.701,1916.0,3864.0,1.0
U[294],0.39,0.341,0.0,1.01,8316.0,10655.0,1.0
U[295],0.55,0.456,0.0,1.392,3060.0,6588.0,1.0
U[296],0.73,0.581,0.0,1.787,1561.0,4074.0,1.0
U[297],0.719,0.578,0.0,1.782,1688.0,3649.0,1.0
U[298],0.425,0.365,0.0,1.088,5659.0,11269.0,1.0
U[299],0.516,0.427,0.0,1.294,3011.0,8648.0,1.0
U[300],0.526,0.437,0.0,1.311,3266.0,6871.0,1.0
U[301],0.903,0.702,0.0,2.184,1222.0,2993.0,1.0
U[302],0.562,0.465,0.0,1.416,2868.0,6060.0,1.0
U[303],0.473,0.394,0.0,1.188,4258.0,7382.0,1.0
U[304],0.832,0.644,0.001,1.992,1299.0,3152.0,1.0
U[305],1.041,0.776,0.0,2.459,928.0,2768.0,1.01
U[306],0.508,0.426,0.0,1.274,3590.0,8186.0,1.0
U[307],0.476,0.401,0.0,1.205,4533.0,7578.0,1.0
U[308],0.617,0.504,0.0,1.532,2624.0,5725.0,1.0
U[309],1.099,0.821,0.0,2.586,870.0,2269.0,1.0
U[310],0.447,0.38,0.0,1.138,4993.0,9708.0,1.0
